fromPO, toPO, time, energy
2, 38, 19.098847637033387, 136.52394882884715
2, 39, 19.238714971567187, 138.5311032995136
2, 40, 19.3700619369137, 140.4293212995875
2, 41, 19.493434008948263, 142.2240496525986
2, 42, 19.6093527473969, 143.9207351820765
2, 43, 19.718226342262245, 145.5234630056683
2, 44, 19.820629742467634, 147.03904165278615
2, 45, 19.917028052206035, 148.47291794695965
2, 46, 20.007689893965548, 149.82781529995358
2, 47, 20.093055022090983, 151.10918053529758
2, 48, 20.173551335003253, 152.32246047652134
2, 49, 20.249416549720546, 153.47037853538956
2, 50, 20.320971065576014, 154.55701982954955
2, 51, 20.388527909356327, 155.58646947664843
2, 52, 20.45230456616729, 156.5614508884512
2, 53, 20.512602317378462, 157.48604918260472
2, 54, 20.569628613002706, 158.3629877708742
2, 55, 20.623498787614434, 159.1936283591419
2, 56, 20.674589429518036, 159.98341777093742
2, 57, 20.72292109684526, 160.7323560062606
2, 58, 20.76868821179708, 161.44316647687663
2, 59, 20.81208248861055, 162.1185725945499
2, 60, 20.853293190358336, 162.76129777104552
2, 61, 20.89233323853001, 163.3713420063634
2, 62, 20.92938859566253, 163.95142871226838
3, 1, 1.7831068686994556, 1.1758309412228092
3, 2, 1.2766171183014623, 0.5957442353178807
3, 3, 0.0, 0.0
3, 4, 1.3103661207142343, 0.6284251764956119
3, 5, 1.8765465206614929, 1.3038312941689814
3, 6, 2.3281705472261156, 2.0146417647849026
3, 7, 2.7241858974575885, 2.763580000108188
3, 8, 3.087253575641571, 3.553369411903646
3, 9, 3.4278587494507065, 4.3840100001712905
3, 10, 3.7540622067468434, 5.260948588440741
3, 11, 4.069775769717334, 6.185546882594417
3, 12, 4.378100795144354, 7.160528294397083
3, 13, 4.681663361997307, 8.189977941496007
3, 14, 4.982064459533732, 9.27661923565598
3, 15, 5.2808771446639575, 10.424537294524214
3, 16, 5.579334795678594, 11.637817235747933
3, 17, 5.878110409813207, 12.919182471091961
3, 18, 6.1783355728451195, 14.274079824085904
3, 19, 6.48093152988465, 15.707956118259398
3, 20, 6.786117210773841, 17.223534765377238
3, 21, 7.094583970269383, 18.82626258896908
3, 22, 7.407149750195739, 20.522948118446926
3, 23, 7.724023397373448, 22.317676471458007
3, 24, 8.045600234031152, 24.215894471531946
3, 25, 8.372207344567483, 26.22304894219836
3, 26, 8.704323334710171, 28.345948412869244
3, 27, 9.041743498097647, 30.58731629530949
3, 28, 9.384864800267914, 32.953961118931055
3, 29, 9.73345806444082, 35.44860629549882
3, 30, 10.087496950041608, 38.07533694265995
3, 31, 10.446950143791575, 40.838238178061665
3, 32, 18.00253644099737, 121.29871535766596
3, 33, 18.206385992261243, 124.0616165930677
3, 34, 18.398094459048664, 126.68834724022881
3, 35, 18.578331418536962, 129.18299241679662
3, 36, 18.74771879805418, 131.54963724041815
3, 37, 18.906740620771345, 133.79100512285842
3, 38, 19.056133652865565, 135.9139045935293
3, 39, 19.196312210694614, 137.92105906419573
3, 40, 19.32794733470507, 139.81927706426964
3, 41, 19.451586521270713, 141.61400541728074
3, 42, 19.567753164456615, 143.31069094675857
3, 43, 19.67685693442792, 144.91341877035035
3, 44, 19.77947451580178, 146.42899741746825
3, 45, 19.876072428063388, 147.86287371164175
3, 46, 19.966920233885617, 149.2177710646357
3, 47, 20.052458922886125, 150.49913629997977
3, 48, 20.13311754794252, 151.71241624120344
3, 49, 20.209134551913795, 152.86033430007166
3, 50, 20.280831190590714, 153.94697559423162
3, 51, 20.34852129870526, 154.97642524133056
3, 52, 20.412422952715012, 155.95140665313315
3, 53, 20.472838165827916, 156.8760049472869
3, 54, 20.529974914990017, 157.7529435355563
3, 55, 20.583948867406214, 158.58358412382398
3, 56, 20.635137431391104, 159.37337353561944
3, 57, 20.68356128715106, 160.12231177094276
3, 58, 20.72941530222447, 160.83312224155856
3, 59, 20.77289161975264, 161.50852835923206
3, 60, 20.814179916977395, 162.1512535357276
3, 61, 20.853293190358336, 162.76129777104552
3, 62, 20.890417796719824, 163.34138447695048
4, 1, 2.212810311689379, 1.8185561177184197
4, 2, 1.8294290467399925, 1.2384694118134913
4, 3, 1.3103661207142343, 0.6284251764956119
4, 4, 0.0, 0.0
4, 5, 1.3432674617852869, 0.6611061176733708
4, 6, 1.9244008747284145, 1.3719165882892934
4, 7, 2.3883319353873667, 2.120854823612586
4, 8, 2.795366750534891, 2.9106442354080344
4, 9, 3.167515783049882, 3.7412848236756853
4, 10, 3.517943103833447, 4.61822341194513
4, 11, 3.8530527436647763, 5.542821706098808
4, 12, 4.177404361817032, 6.517803117901475
4, 13, 4.494542520073901, 7.547252765000393
4, 14, 4.806652359868923, 8.633894059160374
4, 15, 5.115721263587228, 9.781812118028611
4, 16, 5.423275522408413, 10.995092059252324
4, 17, 5.730193942585082, 12.276457294596366
4, 18, 6.0377786544695216, 13.631354647590298
4, 19, 6.34707918059459, 15.065230941763772
4, 20, 6.6584027685358045, 16.58080958888163
4, 21, 6.972521949831898, 18.183537412473473
4, 22, 7.290322904474746, 19.88022294195131
4, 23, 7.612061355037594, 21.674951294962394
4, 24, 7.938175089749939, 23.57316929503633
4, 25, 8.269026330234658, 25.580323765702747
4, 26, 8.605125527548354, 27.70322323637364
4, 27, 8.946287839940958, 29.944591118813882
4, 28, 9.292934302414501, 32.31123594243545
4, 29, 9.644850777586578, 34.80588111900323
4, 30, 10.002026561991482, 37.432611766164364
4, 31, 10.36444441041348, 40.195513001566084
4, 32, 17.95478373412286, 120.65599018117035
4, 33, 18.15916935129167, 123.41889141657207
4, 34, 18.351371075583465, 126.04562206373318
4, 35, 18.53206245744606, 128.54026724030095
4, 36, 18.701868910902952, 130.90691206392253
4, 37, 18.861277303799167, 133.14827994636278
4, 38, 19.01102760046284, 135.27117941703372
4, 39, 19.15153631226873, 137.27833388770023
4, 40, 19.283477093170127, 139.17655188777402
4, 41, 19.4073995894392, 140.9712802407852
4, 42, 19.52382914632235, 142.6679657702629
4, 43, 19.633177008513638, 144.2706935938548
4, 44, 19.73602170527122, 145.7862722409727
4, 45, 19.832831260193437, 147.2201485351461
4, 46, 19.923876235713653, 148.5750458881401
4, 47, 20.00959893360483, 149.85641112348412
4, 48, 20.09042963276185, 151.06969106470785
4, 49, 20.16660754730553, 152.2176091235761
4, 50, 20.238454842475534, 153.304250417736
4, 51, 20.30628621076601, 154.33370006483497
4, 52, 20.37032035659261, 155.30868147663764
4, 53, 20.430860069851793, 156.23327977079126
4, 54, 20.48811388683214, 157.11021835906078
4, 55, 20.542197828024097, 157.94085894732842
4, 56, 20.593490171461532, 158.73064835912388
4, 57, 20.642011727276447, 159.47958659444714
4, 58, 20.68795783546029, 160.19039706506308
4, 59, 20.731521094113518, 160.8658031827364
4, 60, 20.77289161975264, 161.50852835923206
4, 61, 20.81208248861055, 162.1185725945499
4, 62, 20.849280475622958, 162.69865930045484
5, 1, 2.5886090762048104, 2.4939622353917863
5, 2, 2.269620697593997, 1.9138755294868537
5, 3, 1.8765465206614929, 1.3038312941689814
5, 4, 1.3432674617852869, 0.6611061176733708
5, 5, 0.0, 0.0
5, 6, 1.3780244020932284, 0.6965104706159226
5, 7, 1.9747814966978159, 1.445448705939211
5, 8, 2.4514705374743806, 2.2352381177346707
5, 9, 2.868586544272114, 3.0658787060023176
5, 10, 3.2513929642413637, 3.942817294271767
5, 11, 3.6113221916040064, 4.867415588425433
5, 12, 3.955545440041976, 5.842397000228102
5, 13, 4.289119372419141, 6.871846647327024
5, 14, 4.615142406767355, 7.958487941486997
5, 15, 4.936216827979441, 9.10640600035524
5, 16, 5.254288716664052, 10.31968594157896
5, 17, 5.570525571770376, 11.601051176922994
5, 18, 5.886459343822626, 12.955948529916927
5, 19, 6.203309330578816, 14.389824824090404
5, 20, 6.5214998239787025, 15.905403471208277
5, 21, 6.841907253609663, 17.508131294800098
5, 22, 7.165503511799995, 19.204816824277952
5, 23, 7.492603726273379, 20.999545177289036
5, 24, 7.823698376192385, 22.89776317736296
5, 25, 8.159192912060783, 24.904917648029368
5, 26, 8.499636337571934, 27.02781711870027
5, 27, 8.844868492023176, 29.26918500114051
5, 28, 9.195339062541468, 31.635829824762084
5, 29, 9.550852268149756, 34.13047500132986
5, 30, 9.911416037725992, 36.75720564849098
5, 31, 10.277029749040338, 39.52010688389271
5, 32, 17.9044656849969, 119.98058406349695
5, 33, 18.109419208108243, 122.74348529889878
5, 34, 18.302143395784835, 125.37021594605986
5, 35, 18.483316029673645, 127.86486112262762
5, 36, 18.653566235085112, 130.2315059462492
5, 37, 18.813383907657823, 132.4728738286894
5, 38, 18.96351241072362, 134.59577329936033
5, 39, 19.104370590162258, 136.6029277700268
5, 40, 19.236634875386237, 138.5011457701007
5, 41, 19.360857195647966, 140.29587412311173
5, 42, 19.477564967441264, 141.99255965258962
5, 43, 19.58717110697044, 143.59528747618148
5, 44, 19.69025609983388, 145.11086612329927
5, 45, 19.787289564804347, 146.54474241747278
5, 46, 19.878543125242956, 147.8996397704667
5, 47, 19.964460473797647, 149.1810050058108
5, 48, 20.045473188604564, 150.39428494703452
5, 49, 20.1218213015907, 151.54220300590268
5, 50, 20.193827941651644, 152.6288443000627
5, 51, 20.26180870997589, 153.6582939471616
5, 52, 20.325982976385674, 154.63327535896428
5, 53, 20.386654353276644, 155.55787365311792
5, 54, 20.444031969401554, 156.43481224138742
5, 55, 20.49823221967657, 157.26545282965498
5, 56, 20.54963430254153, 158.0552422414505
5, 57, 20.59825916613167, 158.80418047677378
5, 58, 20.644302650559347, 159.51499094738972
5, 59, 20.68795783546029, 160.19039706506308
5, 60, 20.72941530222447, 160.83312224155856
5, 61, 20.76868821179708, 161.44316647687663
5, 62, 20.805963781505092, 162.0232531827815
6, 1, 2.9325497782943635, 3.204772706007709
6, 2, 2.655207969954794, 2.624686000102775
6, 3, 2.3281705472261156, 2.0146417647849026
6, 4, 1.9244008747284145, 1.3719165882892934
6, 5, 1.3780244020932284, 0.6965104706159226
6, 6, 0.0, 0.0
6, 7, 1.4145001615184236, 0.7346382353232813
6, 8, 2.0275000723404473, 1.5244276471187448
6, 9, 2.515916832730091, 2.3550682353863888
6, 10, 2.944928684222053, 3.2320068236558406
6, 11, 3.3380678121942275, 4.156605117809508
6, 12, 3.7077470889304847, 5.131586529612184
6, 13, 4.061723001153176, 6.161036176711098
6, 14, 4.404609878522498, 7.247677470871074
6, 15, 4.73996680579759, 8.395595529739314
6, 16, 5.07036474677106, 9.60887547096303
6, 17, 5.397388617932124, 10.890240706307063
6, 18, 5.722888462456025, 12.245138059300999
6, 19, 6.048313434179964, 13.679014353474491
6, 20, 6.374245735880426, 15.194593000592336
6, 21, 6.70169706971541, 16.79732082418417
6, 22, 7.031748667639766, 18.49400635366202
6, 23, 7.364791873922935, 20.288734706673104
6, 24, 7.701383319175259, 22.186952706747032
6, 25, 8.04198220114037, 24.19410717741344
6, 26, 8.387184665798701, 26.317006648084355
6, 27, 8.736861415200538, 28.55837453052459
6, 28, 9.091496533703163, 30.92501935414617
6, 29, 9.450916770094683, 33.41966453071393
6, 30, 9.815152399230875, 36.04639517787506
6, 31, 10.184222562861423, 38.809296413276776
6, 32, 17.851356817129254, 119.26977359288104
6, 33, 18.056913158185026, 122.03267482828285
6, 34, 18.25019182439204, 124.65940547544393
6, 35, 18.43187511350992, 127.15405065201168
6, 36, 18.60259611005794, 129.5206954756332
6, 37, 18.762847939589395, 131.7620633580735
6, 38, 18.913377585690622, 133.88496282874442
6, 39, 19.054606382538896, 135.89211729941084
6, 40, 19.18721371320395, 137.79033529948478
6, 41, 19.311753936333936, 139.58506365249588
6, 42, 19.42875667170009, 141.2817491819737
6, 43, 19.538636613668135, 142.8844770055655
6, 44, 19.64197632684352, 144.4000556526834
6, 45, 19.739247125173, 145.83393194685684
6, 46, 19.830721760172512, 147.1888292998508
6, 47, 19.916845401746336, 148.4701945351948
6, 48, 19.99805100759321, 149.6834744764185
6, 49, 20.074579478544123, 150.8313925352867
6, 50, 20.146754966601097, 151.9180338294467
6, 51, 20.21489403748856, 152.94748347654567
6, 52, 20.279216767507457, 153.92246488834832
6, 53, 20.34002764175135, 154.84706318250204
6, 54, 20.397536417742913, 155.72400177077145
6, 55, 20.45185988801562, 156.55464235903906
6, 56, 20.50337822690269, 157.34443177083463
6, 57, 20.552112529430225, 158.09337000615787
6, 58, 20.59825916613167, 158.80418047677378
6, 59, 20.642011727276447, 159.47958659444714
6, 60, 20.68356128715106, 160.12231177094276
6, 61, 20.72292109684526, 160.7323560062606
6, 62, 20.760278842648944, 161.31244271216562
7, 1, 3.2558653088096228, 3.9537109413309954
7, 2, 3.0084780322693248, 3.3736242354260577
7, 3, 2.7241858974575885, 2.763580000108188
7, 4, 2.3883319353873667, 2.120854823612586
7, 5, 1.9747814966978159, 1.445448705939211
7, 6, 1.4145001615184236, 0.7346382353232813
7, 7, 0.0, 0.0
7, 8, 1.452565260635427, 0.7754894117954609
7, 9, 2.080631347038436, 1.606130000063112
7, 10, 2.5829816585136975, 2.483068588332554
7, 11, 3.023555194116937, 3.4076668824862266
7, 12, 3.4273280800846617, 4.382648294288894
7, 13, 3.8074641207976088, 5.412097941387813
7, 14, 4.171304049699845, 6.498739235547791
7, 15, 4.52398879454043, 7.646657294416038
7, 16, 4.869064382236396, 8.859937235639746
7, 17, 5.2087419964947, 10.14130247098378
7, 18, 5.545326108244368, 11.496199823977719
7, 19, 5.880585403779639, 12.930076118151193
7, 20, 6.215319621262782, 14.445654765269046
7, 21, 6.550720029683491, 16.048382588860893
7, 22, 6.888009771909297, 17.745068118338725
7, 23, 7.227679339820328, 19.53979647134981
7, 24, 7.570369497054638, 21.43801447142375
7, 25, 7.9166070394154895, 23.44516894209016
7, 26, 8.267046383762052, 25.568068412761072
7, 27, 8.621597107351068, 27.8094362952013
7, 28, 8.980784960982028, 30.176081118822882
7, 29, 9.344464515868271, 32.67072629539065
7, 30, 9.712693030935958, 35.29745694255176
7, 31, 10.085513298933279, 38.06035817795349
7, 32, 17.795227717158653, 118.52083535755777
7, 33, 18.001425001796378, 121.28373659295953
7, 34, 18.19529309794625, 123.91046724012067
7, 35, 18.377519133253287, 126.40511241668838
7, 36, 18.548740424271596, 128.77175724030997
7, 37, 18.709453548867174, 131.01312512275027
7, 38, 18.86040935377514, 133.13602459342113
7, 39, 19.002031830479503, 135.1431790640875
7, 40, 19.135003511084758, 137.04139706416152
7, 41, 19.259881344145754, 138.83612541717255
7, 42, 19.377197297369793, 140.53281094665044
7, 43, 19.487367960143754, 142.13553877024222
7, 44, 19.59097811027682, 143.6511174173601
7, 45, 19.68850086628525, 145.08499371153357
7, 46, 19.780210181452674, 146.43989106452753
7, 47, 19.866552797355872, 147.72125629987156
7, 48, 19.94796313901157, 148.9345362410953
7, 49, 20.02468303203447, 150.0824542999635
7, 50, 20.097037716472805, 151.16909559412346
7, 51, 20.16534478356258, 152.19854524122232
7, 52, 20.22982506094949, 153.17352665302505
7, 53, 20.290783961204493, 154.09812494717875
7, 54, 20.34843191025325, 154.9750635354482
7, 55, 20.40288612358768, 155.80570412371583
7, 56, 20.45452781191713, 156.59549353551125
7, 57, 20.50337822690269, 157.34443177083463
7, 58, 20.54963430254153, 158.0552422414505
7, 59, 20.593490171461532, 158.73064835912388
7, 60, 20.635137431391104, 159.37337353561944
7, 61, 20.674589429518036, 159.98341777093742
7, 62, 20.7120343500488, 160.5635044768422
8, 1, 3.56519350744316, 4.743500353126462
8, 2, 3.3407912097363988, 4.163413647221524
8, 3, 3.087253575641571, 3.553369411903646
8, 4, 2.795366750534891, 2.9106442354080344
8, 5, 2.4514705374743806, 2.2352381177346707
8, 6, 2.0275000723404473, 1.5244276471187448
8, 7, 1.452565260635427, 0.7754894117954609
8, 8, 0.0, 0.0
8, 9, 1.4896580029906579, 0.8163405882676521
8, 10, 2.1358484056255778, 1.6932791765370991
8, 11, 2.651780566990155, 2.6178774706907593
8, 12, 3.1042925010591302, 3.592858882493435
8, 13, 3.5194938833241673, 4.622308529592347
8, 14, 3.9102214308958856, 5.708949823752331
8, 15, 4.28445198090987, 6.856867882620574
8, 16, 4.6473478589361275, 8.070147823844275
8, 17, 5.002104292159725, 9.351513059188324
8, 18, 5.351700272845234, 10.70641041218225
8, 19, 5.698362822314959, 12.140286706355743
8, 20, 6.043198834892768, 13.655865353473601
8, 21, 6.387643311182273, 15.258593177065439
8, 22, 6.733107215952611, 16.955278706543275
8, 23, 7.080212059173141, 18.750007059554356
8, 24, 7.429707160146384, 20.648225059628288
8, 25, 7.782205418781876, 22.655379530294695
8, 26, 8.138434129171799, 24.778279000965604
8, 27, 8.49835224293977, 27.01964688340584
8, 28, 8.86253646982601, 29.38629170702741
8, 29, 9.230875974246237, 31.880936883595197
8, 30, 9.603460838509578, 34.507667530756315
8, 31, 9.980362351465761, 37.27056876615803
8, 32, 17.735844599824578, 117.73104594576229
8, 33, 17.942724326559077, 120.49394718116407
8, 34, 18.137219882985526, 123.12067782832516
8, 35, 18.32002357140093, 125.61532300489294
8, 36, 18.491777239914033, 127.98196782851456
8, 37, 18.652981162827928, 130.22333571095473
8, 38, 18.804390315975784, 132.34623518162567
8, 39, 18.94643153340891, 134.3533896522921
8, 40, 19.079790709879948, 136.251607652366
8, 41, 19.20502755931813, 138.0463360053771
8, 42, 19.322676555404797, 139.74302153485493
8, 43, 19.433156310224867, 141.34574935844674
8, 44, 19.537053961151376, 142.86132800556462
8, 45, 19.634844550576663, 144.29520429973812
8, 46, 19.72680331391884, 145.6501016527321
8, 47, 19.8133786672976, 146.93146688807605
8, 48, 19.895006598615627, 148.14474682929978
8, 49, 19.97192991919019, 149.292664888168
8, 50, 20.04447502782065, 150.37930618232798
8, 51, 20.11296060761692, 151.40875582942692
8, 52, 20.177608286420252, 152.38373724122962
8, 53, 20.238724463855636, 153.3083355353833
8, 54, 20.29652027737286, 154.18527412365268
8, 55, 20.35111339302304, 155.01591471192037
8, 56, 20.40288612358768, 155.80570412371583
8, 57, 20.45185988801562, 156.55464235903906
8, 58, 20.49823221967657, 157.26545282965498
8, 59, 20.542197828024097, 157.94085894732842
8, 60, 20.583948867406214, 158.58358412382398
8, 61, 20.623498787614434, 159.1936283591419
8, 62, 20.661036302208963, 159.7737150650468
9, 1, 3.8638951475666317, 5.574140941394109
9, 2, 3.657863703437581, 4.994054235489173
9, 3, 3.4278587494507065, 4.3840100001712905
9, 4, 3.167515783049882, 3.7412848236756853
9, 5, 2.868586544272114, 3.0658787060023176
9, 6, 2.515916832730091, 2.3550682353863888
9, 7, 2.080631347038436, 1.606130000063112
9, 8, 1.4896580029906579, 0.8163405882676521
9, 9, 0.0, 0.0
9, 10, 1.5306101547876865, 0.8626385882694391
9, 11, 2.1938229667848215, 1.7872368824231235
9, 12, 2.723518122990529, 2.76221829422579
9, 13, 3.1886919306954296, 3.791667941324707
9, 14, 3.615349315455334, 4.87830923548468
9, 15, 4.017144235753601, 6.0262272943529185
9, 16, 4.402131433304113, 7.239507235576636
9, 17, 4.7751404569675895, 8.520872470920677
9, 18, 5.140195992809774, 9.875769823914604
9, 19, 5.5002052587941845, 11.309646118088097
9, 20, 5.856720173627488, 12.825224765205952
9, 21, 6.211513994592423, 14.427952588797787
9, 22, 6.566250971112739, 16.12463811827562
9, 23, 6.921728240619292, 17.9193664712867
9, 24, 7.278836962019165, 19.817584471360664
9, 25, 7.638300872199515, 21.824738942027043
9, 26, 8.000939264173565, 23.94763841269796
9, 27, 8.36677416207736, 26.1890062951382
9, 28, 8.736445027190522, 28.555651118759776
9, 29, 9.109884208157768, 31.050296295327534
9, 30, 9.487221885826903, 33.67702694248866
9, 31, 9.868563811451038, 36.43992817789038
9, 32, 17.67317466397174, 116.90040535749468
9, 33, 17.880779493439896, 119.6633065928964
9, 34, 18.075941583162173, 122.29003724005752
9, 35, 18.259358769979073, 124.78468241662526
9, 36, 18.43167774579212, 127.15132724024687
9, 37, 18.593402735780757, 129.3926951226871
9, 38, 18.745293120932782, 131.51559459335806
9, 39, 18.88777877052454, 133.52274906402448
9, 40, 19.02154916317141, 135.42096706409836
9, 41, 19.147166959847997, 137.21569541710952
9, 42, 19.265169303666035, 138.91238094658726
9, 43, 19.37597696147883, 140.5151087701791
9, 44, 19.480179581181137, 142.03068741729695
9, 45, 19.57825425208887, 143.46456371147042
9, 46, 19.670477574786158, 144.8194610644644
9, 47, 19.757299745862277, 146.10082629980846
9, 48, 19.83915841443596, 147.31410624103214
9, 49, 19.916297440316825, 148.46202429990043
9, 50, 19.98904445377646, 149.54866559406037
9, 51, 20.057719298007832, 150.57811524115928
9, 52, 20.122544451294953, 151.55309665296195
9, 53, 20.18382736147915, 152.4776949471156
9, 54, 20.2417799218333, 153.35463353538506
9, 55, 20.29652027737286, 154.18527412365268
9, 56, 20.34843191025325, 154.9750635354482
9, 57, 20.397536417742913, 155.72400177077145
9, 58, 20.444031969401554, 156.43481224138742
9, 59, 20.48811388683214, 157.11021835906078
9, 60, 20.529974914990017, 157.7529435355563
9, 61, 20.569628613002706, 158.3629877708742
9, 62, 20.60726425596864, 158.9430744767792
10, 1, 4.156014094938585, 6.451079529663558
10, 2, 3.965190325679878, 5.870992823758618
10, 3, 3.7540622067468434, 5.260948588440741
10, 4, 3.517943103833447, 4.61822341194513
10, 5, 3.2513929642413637, 3.942817294271767
10, 6, 2.944928684222053, 3.2320068236558406
10, 7, 2.5829816585136975, 2.483068588332554
10, 8, 2.1358484056255778, 1.6932791765370991
10, 9, 1.5306101547876865, 0.8626385882694391
10, 10, 0.0, 0.0
10, 11, 1.5716525581862377, 0.9102982941536752
10, 12, 2.2527280173866147, 1.885279705956335
10, 13, 2.7973181411743187, 2.9147293530552627
10, 14, 3.275360014841751, 4.001370647215237
10, 15, 3.7141190563724775, 5.149288706083476
10, 16, 4.127468196139724, 6.362568647307183
10, 17, 4.523184601343332, 7.643933882651229
10, 18, 4.907020215829404, 8.998831235645161
10, 19, 5.282943350342498, 10.432707529818657
10, 20, 5.653176429781401, 11.948286176936506
10, 21, 6.0199782939042485, 13.551014000528337
10, 22, 6.385364857993612, 15.247699530006175
10, 23, 6.750374388954102, 17.042427883017265
10, 24, 7.116087413299328, 18.940645883091197
10, 25, 7.483373087605928, 20.9478003537576
10, 26, 7.853168893068265, 23.07069982442851
10, 27, 8.225578547024284, 25.312067706868756
10, 28, 8.601319914244717, 27.678712530490316
10, 29, 8.980379882839202, 30.173357707058084
10, 30, 9.362938196152623, 32.8000883542192
10, 31, 9.749142744607951, 35.562989589620926
10, 32, 17.60676958608005, 116.02346676922522
10, 33, 17.81514826901762, 118.78636800462696
10, 34, 18.011021533271016, 121.41309865178809
10, 35, 18.195093163951437, 123.90774382835579
10, 36, 18.368015055492226, 126.27438865197739
10, 37, 18.530295676243274, 128.51575653441765
10, 38, 18.682699128973585, 130.63865600508854
10, 39, 18.82565853930051, 132.645810475755
10, 40, 18.959867223190347, 134.54402847582887
10, 41, 19.085890996816346, 136.33875682883993
10, 42, 19.20426985992899, 138.03544235831782
10, 43, 19.31542688541517, 139.63817018190963
10, 44, 19.41995440440392, 141.15374882902753
10, 45, 19.51833169391013, 142.58762512320098
10, 46, 19.610836814736533, 143.9425224761949
